theta,mu,sigma,sigma_eq,half_life,r_squared,n_obs,adf_pval,beta_pval,team,season
0.17060218073806702,-0.36273573727502273,0.33415311039273327,0.5720555732156689,4.062944433425294,0.09896201099413487,36,0.45842052464831773,0.06568817363768134,Liverpool,2015
0.4439163798408355,-0.2675992972096731,0.24063907520507336,0.25538804699809753,1.561436369634458,0.2214142268899817,38,0.0005935570297108643,0.003292156237106264,Liverpool,2016
0.33112254344494063,-0.17948308005231578,0.34868962844994794,0.42847911394570476,2.0933252485577216,0.15848914666293046,38,0.09991052461608685,0.014675110644970799,Liverpool,2017
0.359111741669836,-0.26098813121916936,0.2625023225367091,0.3097443190382032,1.930171309177683,0.18549652330226776,38,0.3357404229261798,0.007790172575525094,Liverpool,2018
0.2041872018656873,-0.18109520931983208,0.2990906456189373,0.4680298727919906,3.3946651613155066,0.10648421781397782,38,0.17815395983494875,0.04870954986223605,Liverpool,2019
0.20885787076229015,0.12651772989764623,0.3651302780815694,0.5649466360101759,3.318750583974137,0.11971780061309346,38,0.6291351987827858,0.03593201137762403,Liverpool,2020
0.2192748699563589,0.053521887128021736,0.2867543825666551,0.4330127010695365,3.16108809321332,0.11440643203031403,38,0.3406235557904471,0.040598229598205894,Liverpool,2021
0.26580778425681384,0.16879111794538978,0.35733464894734146,0.49009049999877535,2.607700833510021,0.13424058455137813,38,0.0724122638726032,0.025723627174417882,Liverpool,2022
0.32554836003235343,0.21826857546219905,0.37656359653688565,0.46667612109562123,2.129168091926678,0.15291508471091805,38,0.39819801176669745,0.016704361104222833,Liverpool,2023
0.41361587500124075,0.1552749831820566,0.34690860617490205,0.38141825654502187,1.6758234450209775,0.2205395388504061,38,0.35529047576254524,0.0033629687888906087,Liverpool,2024
0.14447835132757555,-0.24161090506929558,0.21928729255830084,0.4079407397818341,4.797585065103447,0.09976141743595851,36,0.018078230869130716,0.06454904467664063,Luton,2023
0.37143312451375493,-0.08832150936150782,0.33254869015609717,0.385833495869878,1.8661426103752807,0.19073369472509866,36,0.05988439375255328,0.008713812761167002,Manchester City,2015
0.24601470889621627,0.04413890321348239,0.2758541603304434,0.3932638290886693,2.8175030008159236,0.11818692281732704,38,0.06671097006782166,0.037219102367615206,Manchester City,2016
0.5266288849636337,-0.3954762982139852,0.2851695984497537,0.2778663064830474,1.3161966621101888,0.2694086118905789,38,0.0794275422853335,0.0009960909900941358,Manchester City,2017
0.25165753061913626,0.009545506714121734,0.3102403293740142,0.43729880402448595,2.754327195592524,0.13225837450998135,38,0.39066546815109404,0.026925751861778913,Manchester City,2018
0.26262357735555075,0.033268271852357076,0.4159175820536204,0.573885729350583,2.639318173712689,0.12879769786339768,38,0.4369321475685204,0.0291592366629799,Manchester City,2019
0.2471226420264593,-0.11045440843907045,0.35270666930972194,0.5016980404498184,2.8048711962448603,0.11358870772243829,38,0.7663255705873437,0.04136857270397604,Manchester City,2020
0.21986553771618217,-0.21521759748506678,0.3378935640226359,0.5095494541893593,3.152595844532526,0.10857646785103367,38,0.005026102630346284,0.04642117720304142,Manchester City,2021
0.17349301618356605,-0.22961786882079663,0.3344027513197176,0.5676934004268618,3.995245432972091,0.08099756551444737,38,0.34148011832867914,0.08777587007550912,Manchester City,2022
0.20164167434171332,-0.17133461675304382,0.30997894443358204,0.48812050253858363,3.43751946527333,0.09773990242804055,38,0.2993602572509426,0.059573365748329644,Manchester City,2023
0.1453228165397336,0.08699075966977099,0.3091032406583986,0.5733524296231652,4.769706485632472,0.07635044953890148,38,0.2813891886034122,0.09782628953220085,Manchester City,2024
0.1914446399345146,-0.13398190415539535,0.23889260452986769,0.38607004107254117,3.6206141932051095,0.08863018411918183,36,0.41689883782043213,0.08239945375510098,Manchester United,2015
0.25870105036034363,0.14390727339727885,0.2630899790240056,0.36575495004922975,2.6793365531158972,0.14829619909829359,38,0.00260511758060101,0.018592191718847587,Manchester United,2016
0.3992677192127818,-0.2385843758101071,0.24640697833277544,0.2757438949110214,1.7360461344748641,0.19603077197890248,38,0.26769925145569085,0.006066392960554478,Manchester United,2017
0.15076360752104903,0.16259221869638496,0.27854062528711704,0.5072537752194761,4.597576245070752,0.06303180791240846,38,0.9517633739424642,0.1339111610587937,Manchester United,2018
0.184503505132292,-0.0031071248091338317,0.28888171718283046,0.47555718602280966,3.756823915420726,0.09109164954944297,38,0.3449179479789042,0.06945490765683039,Manchester United,2019
0.29366368153626937,-0.2833524733634895,0.2933095429545855,0.38272433384887594,2.360343563541197,0.14568927455369596,38,0.267792884856374,0.019748587864712182,Manchester United,2020
0.4850741817518228,0.037549293169077055,0.31910468143476806,0.32397693904728825,1.4289508834642086,0.2757346809036226,38,0.1610711209874751,0.0008470889590877677,Manchester United,2021
0.08899036362442825,0.5713926767328971,0.20353127247354355,0.4824415002301931,7.789013914869242,0.03562709264782583,38,0.7000491706468337,0.263218408512764,Manchester United,2022
0.1875664781094889,0.055082201982499406,0.29603941708798437,0.4833446664321513,3.6954747327255983,0.10750577035276046,38,0.5874731448553083,0.04757839730936103,Manchester United,2023
0.2707586960666253,0.31958388093409734,0.320188130054697,0.4351099582690136,2.560018166099394,0.1375425544277775,38,0.15258209764372432,0.02383781444469762,Manchester United,2024
0.29557702924026513,0.08934960466238266,0.17734880039171502,0.23066299005923377,2.3450644400262513,0.14822795535395267,36,0.14275345385601995,0.02238165426369893,Middlesbrough,2016
0.17497605606288383,-0.2416698030153481,0.2678288547271651,0.4527443660904937,3.9613830380931567,0.07060879786963362,36,0.49193313420866114,0.12287123880598333,Newcastle United,2015
0.40305843044778306,0.15324853484283377,0.27199517785047905,0.3029438930129425,1.719718850167417,0.22692119324934434,38,0.015120229500086771,0.00287822211850701,Newcastle United,2017
0.12911807465559683,-0.22294963777831675,0.20774244703499645,0.40880549463672616,5.368320294496428,0.022734346851599002,38,0.7872017126756492,0.3730458775807035,Newcastle United,2018
0.2755801613510725,-0.009212483133086844,0.25715734588027217,0.3463857058645682,2.515228879908077,0.1657814561955416,38,0.38163777762046164,0.012380902896922733,Newcastle United,2019
0.3298842097730567,-0.06350814622760957,0.19178324709922773,0.23611028506378795,2.101183263778508,0.1613706901706705,38,0.2503216919630124,0.013722783676490819,Newcastle United,2020
0.48100319551721477,-0.06046351676398678,0.1615379285851165,0.16469694027328147,1.441044855875886,0.2563895673485777,38,0.00038734365098828553,0.0013855467730315972,Newcastle United,2021
0.1928712707113534,0.2843031690901671,0.36902666640375503,0.5941676209465058,3.5938332235975827,0.08810395117791758,38,0.11473945948197467,0.07442629397681465,Newcastle United,2022
0.19497119507301228,-0.05545191915317769,0.3143842296661081,0.5034548487565017,3.5551260805493725,0.10224435947732834,38,0.1930095840897707,0.05370149095160587,Newcastle United,2023
0.17819334575677395,0.13471018566330653,0.2814919791219874,0.4715256099859193,3.889860070903324,0.06521343995155313,38,0.594054375262055,0.12714573016522346,Newcastle United,2024
0.41652955717333956,0.0079707376376366,0.24295152787583196,0.2661838636009495,1.6641008269948314,0.20574725779544698,36,0.042651808188643864,0.006205688591076819,Norwich,2015
0.24812992138572604,0.2965424791961317,0.26942069562253,0.38245151560032214,2.793484867479668,0.12371924939115972,38,0.5202978940617051,0.03277342182371334,Norwich,2019
0.14388295292266395,0.20366099740268223,0.21209135919803113,0.39536963004502373,4.81743783040446,0.07322356312872129,38,0.6195710292308574,0.1052590245872348,Norwich,2021
0.18641914323634556,-0.055874978910982843,0.2007170186232608,0.32871834812052614,3.7182188938673577,0.07777726205778915,36,0.9814896881828721,0.10472571907332895,Nottingham Forest,2022
0.1993171737303233,0.18575332258501917,0.23606560455936607,0.37389129651953995,3.47760891641869,0.1073667636272147,38,0.018959680012604212,0.04773075008152956,Nottingham Forest,2023
0.164608171529951,-0.17144842128471738,0.22682867337689697,0.3953277125695436,4.210891683672125,0.07891230035929513,38,0.4148922308285611,0.09214587457691621,Nottingham Forest,2024
0.24709987503662043,0.12590766322814795,0.21707197937442127,0.3087823767152867,2.8051296280794165,0.12461317752953484,36,0.49976961642400997,0.037519915389149804,Sheffield United,2019
0.32507676849385614,0.3598058913156129,0.2194707602865886,0.2721878300747357,2.1322568935683437,0.16278098263195992,38,0.022930197757179558,0.013278982187584096,Sheffield United,2020
0.30787550035657385,0.13847391345842378,0.1909256527267584,0.24331098722198602,2.2513879141313917,0.14236300536459934,38,0.028070896131422742,0.02132722146387132,Sheffield United,2023
0.15715769720168882,-0.17421993995770937,0.2515830045649788,0.4487438124642351,4.410520088433166,0.06636248171880388,36,0.6111420767310576,0.13516667888917577,Southampton,2015
0.16049696964650292,0.3677582575418091,0.2747451722969825,0.48493290455344007,4.318755563339375,0.08993253865457593,38,0.15716831985120505,0.07134193425073818,Southampton,2016
0.3025494164850024,0.08145984922283682,0.2147907064940344,0.2761228382556724,2.2910213763188834,0.22615719896369038,38,0.35148183040572123,0.0029324969671547835,Southampton,2017
0.11949476605734541,0.12852973041141946,0.20409518745883728,0.41748735380920793,5.800648877184334,0.05942059405154086,38,0.5399426130776576,0.14597446471218842,Southampton,2018
0.25902525669070575,0.14158441977274247,0.17346456162052715,0.24100425414354126,2.6759829887461954,0.13776774723085625,38,0.15191672784978472,0.023714294461378387,Southampton,2019
0.08373337554218792,-0.07232980236296951,0.24510517976273408,0.5989467211178043,8.278027442124467,0.04046344283963548,38,0.44952450369900177,0.23254310071869627,Southampton,2020
0.09395430626705377,0.08429164036696221,0.2478294237775143,0.5717149174705207,7.37749240135687,0.04398119199431078,38,0.005385168550402761,0.21284374135554704,Southampton,2021
0.2812381308689303,0.12206846363283629,0.20717135615117555,0.27623430366067464,2.4646273192698156,0.1163732814007069,38,0.00964731619663474,0.03880360166881613,Southampton,2022
0.2359997697586223,0.30313681375796314,0.2361525760985044,0.3437335315169428,2.9370671898065317,0.12398520191361903,38,0.5463290894916808,0.032573563716468794,Southampton,2024
0.20296620531831358,0.0294298299752513,0.24453407019919893,0.3838066654369846,3.4150866617074347,0.10313106947068496,36,0.30983145327528183,0.05996356681881543,Stoke,2015
0.11807059386081674,0.3411350249228345,0.22259417788681965,0.45806586478281736,5.870616534520329,0.052425256061583825,38,0.8706154003927734,0.1728416887428502,Stoke,2016
0.3260683730230339,0.030741700560206617,0.18118169636776327,0.2243597696647533,2.1257725002080483,0.1789154085882608,38,0.06396863193751672,0.009099021962452263,Stoke,2017
0.288475756380452,-0.14288772797054758,0.2681107696939544,0.3529755318101588,2.4027917952515856,0.14355781735201983,36,0.30934806862747555,0.024796091502327908,Sunderland,2015
0.20518751696413695,0.22106594292146126,0.2359996781390603,0.3684011225415778,3.37811573927811,0.11844740162056452,38,0.21785123982263843,0.03699690138536313,Sunderland,2016
0.2526764867163961,-0.08132566770630144,0.1937988886838256,0.2726175871157901,2.7432199551592356,0.12934546528950888,36,0.9397490618720944,0.033837292054295504,Swansea,2015
0.1416606364176305,-0.19058277005523708,0.2256288128020506,0.42389175191850587,4.893011905696049,0.06788030408511837,38,0.03341954332287154,0.11936716063711479,Swansea,2016
0.1537551859969494,0.0982385308188398,0.19083672403336902,0.3441375546391012,4.508122285863566,0.058213735590409425,38,0.6606543522418271,0.1502637887010728,Swansea,2017
0.1893798584340693,-0.23216773553793676,0.2766652493791323,0.4495445337964187,3.6600892317239615,0.10399143636358671,36,0.000700680899674698,0.058846603272252176,Tottenham,2015
0.1893340621029879,-0.4416768631725692,0.2804863354769411,0.455808410366041,3.6609745381309637,0.09538117050826007,38,0.702415656319357,0.06290390293127907,Tottenham,2016
0.24324375955196706,-0.10759085656842007,0.3054419721099092,0.43791806761998076,2.849599027069223,0.14590533055354896,38,0.001581466960163374,0.019650121043846,Tottenham,2017
0.12937215739500993,-0.043539947569540084,0.3080868601381892,0.6056723782258707,5.357777086792873,0.058323929954104535,38,0.10159027283743405,0.14986652546027815,Tottenham,2018
0.208902020521211,-0.3489913064832964,0.26998353439610095,0.4176870017015569,3.3180491927772717,0.09904860554297241,38,0.003130205817602557,0.05780329078770262,Tottenham,2019
