team,signal_date,season,z_oos,z_bucket,regime,rolling_spread,mu,sigma_eq,match_date,home_team,away_team,venue,home_goals,away_goals,result,days_gap,home_odds,draw_odds,away_odds,ah_line,ah_home_odds,ah_away_odds,over_odds,under_odds,margin_1x2,margin_ah,odds_1x2,won_1x2,odds_ou,won_ou,odds_ah,pnl_mult_ah,gross_pnl_1x2,gross_pnl_ou,gross_pnl_ah
Brighton,2022-10-22 14:00:00,2022,1.7229365509761383,Strong Long,Normal,0.8105189999999999,0.1751,0.3688,2022-10-29,Brighton,Chelsea,home,4,1,H,6,3.0,3.3,2.4,0.25,1.82,2.05,2.04,1.78,0.053,0.0373,3.0,True,2.04,True,1.82,1.0,2.0,1.04,0.8200000000000001
Brighton,2022-12-26 15:00:00,2022,-3.1214061822125814,Strong Short,Break,-0.9760746,0.1751,0.3688,2022-12-31,Brighton,Arsenal,home,2,4,A,4,3.4,3.5,2.1,0.25,2.04,1.83,1.84,2.0,0.056,0.0366,2.1,True,2.0,False,1.83,1.0,1.1,-1.0,0.8300000000000001
Brighton,2022-12-31 17:30:00,2022,-3.323141540130152,Strong Short,Break,-1.0504746,0.1751,0.3688,2023-01-03,Everton,Brighton,away,1,4,A,2,3.5,3.5,2.1,0.25,2.05,1.82,1.99,1.84,0.0476,0.0373,3.5,False,1.84,False,2.05,-1.0,-1.0,-1.0,-1.0
Brighton,2023-01-03 19:45:00,2022,-3.52579338394794,Strong Short,Break,-1.1252126000000002,0.1751,0.3688,2023-01-14,Brighton,Liverpool,home,3,0,H,10,3.4,3.6,2.1,0.25,2.02,1.85,1.58,2.4,0.0481,0.0356,2.1,False,2.4,False,1.85,-1.0,-1.0,-1.0,-1.0
Brighton,2023-01-14 15:00:00,2022,-3.240072125813449,Strong Short,Break,-1.0198386000000002,0.1751,0.3688,2023-01-21,Leicester,Brighton,away,2,2,D,6,3.6,3.5,2.05,0.5,1.81,2.07,1.83,2.01,0.0513,0.0356,3.6,False,2.01,False,1.81,0.5,-1.0,-1.0,0.405
Brighton,2023-01-21 15:00:00,2022,-3.1772722342733197,Strong Short,Break,-0.9966780000000002,0.1751,0.3688,2023-02-04,Brighton,Bournemouth,home,1,0,H,13,1.33,5.25,8.5,-1.5,2.03,1.86,1.71,2.18,0.06,0.0302,8.5,False,2.18,True,1.86,0.5,-1.0,1.1800000000000002,0.43000000000000005
Brighton,2023-02-18 15:00:00,2022,2.3809924078091105,Strong Long,Normal,1.05321,0.1751,0.3688,2023-03-04,Brighton,West Ham,home,4,0,H,13,1.8,3.6,4.5,-0.75,2.0,1.88,1.93,1.9,0.0556,0.0319,1.8,True,1.93,True,2.0,1.0,0.8,0.9299999999999999,1.0
Brighton,2023-03-04 15:00:00,2022,2.434848156182212,Strong Long,Normal,1.0730719999999998,0.1751,0.3688,2023-03-11,Leeds,Brighton,away,2,2,D,6,3.75,3.6,1.95,0.5,1.9,1.98,1.85,1.98,0.0573,0.0314,1.95,False,1.85,True,1.98,-0.5,-1.0,0.8500000000000001,-0.5
Brighton,2023-03-11 15:00:00,2022,2.201100867678958,Strong Long,Normal,0.9868659999999998,0.1751,0.3688,2023-03-15,Brighton,Crystal Palace,home,1,0,H,3,1.44,4.2,8.0,-1.25,2.04,1.84,1.89,1.92,0.0575,0.0337,1.44,True,1.89,False,2.04,-1.0,0.43999999999999995,-1.0,-1.0
Brighton,2023-04-26 18:30:00,2022,1.5754446854663766,Strong Long,Normal,0.7561239999999998,0.1751,0.3688,2023-04-29,Brighton,Wolverhampton Wanderers,home,6,0,H,2,1.5,4.33,6.5,-1.0,1.83,2.03,1.8,2.02,0.0515,0.0391,1.5,True,1.8,True,1.83,1.0,0.5,0.8,0.8300000000000001
Brighton,2023-09-16 14:00:00,2023,-1.8331789892954944,Strong Short,Break,-0.5681880000000001,0.1682,0.4017,2023-09-24,Brighton,Bournemouth,home,3,1,H,7,1.36,5.25,7.5,-1.5,1.98,1.88,1.37,3.11,0.0591,0.037,7.5,False,3.11,False,1.88,-0.5,-1.0,-1.0,-0.5
Brighton,2023-09-24 13:00:00,2023,-2.441667911376649,Strong Short,Break,-0.8126180000000002,0.1682,0.4017,2023-09-30,Aston Villa,Brighton,away,6,1,H,5,2.55,3.75,2.55,0.0,1.93,1.93,1.43,2.84,0.051,0.0363,2.55,True,2.84,False,1.93,1.0,1.5499999999999998,-1.0,0.9299999999999999
Brighton,2023-09-30 11:30:00,2023,-1.6587104804580537,Strong Short,Break,-0.4981040000000001,0.1682,0.4017,2023-10-08,Brighton,Liverpool,home,2,2,D,7,3.0,3.8,2.2,0.25,1.96,1.87,1.35,3.22,0.051,0.045,2.2,False,3.22,False,1.87,-1.0,-1.0,-1.0,-1.0
Brighton,2023-10-08 13:00:00,2023,-1.7296240975852633,Strong Short,Break,-0.5265900000000002,0.1682,0.4017,2023-10-21,Manchester City,Brighton,away,2,1,H,12,1.4,5.25,6.5,-1.25,1.84,2.02,1.37,3.09,0.0586,0.0385,1.4,True,3.09,False,1.84,-1.0,0.3999999999999999,-1.0,-1.0
Brighton,2023-12-03 14:00:00,2023,-1.951487677371173,Strong Short,Break,-0.6157126,0.1682,0.4017,2023-12-06,Brighton,Brentford,home,2,1,H,2,1.91,3.8,3.75,-0.5,1.92,1.94,1.63,2.32,0.0534,0.0363,3.75,False,2.32,False,1.94,-0.5,-1.0,-1.0,-0.5
Brighton,2023-12-06 19:30:00,2023,-2.339324371421459,Strong Short,Break,-0.7715066,0.1682,0.4017,2023-12-09,Brighton,Burnley,home,1,1,D,2,1.5,4.75,6.0,-1.0,1.79,2.08,1.59,2.4,0.0439,0.0394,6.0,False,2.4,True,2.08,1.0,-1.0,1.4,1.08
Brighton,2024-01-22 19:45:00,2023,1.7579805825242716,Strong Long,Normal,0.8743808,0.1682,0.4017,2024-01-30,Luton,Brighton,away,4,0,H,7,4.2,4.2,1.75,0.75,1.88,1.96,1.65,2.28,0.0476,0.0421,1.75,False,1.65,True,1.96,-1.0,-1.0,0.6499999999999999,-1.0
Brighton,2024-01-30 19:45:00,2023,1.932541697784416,Strong Long,Normal,0.944502,0.1682,0.4017,2024-02-03,Brighton,Crystal Palace,home,4,1,H,3,1.7,4.0,4.75,-0.75,1.89,1.96,1.73,2.14,0.0488,0.0393,1.7,True,1.73,True,1.89,1.0,0.7,0.73,0.8899999999999999
Brighton,2024-05-05 13:00:00,2023,1.5142942494398803,Strong Long,Normal,0.776492,0.1682,0.4017,2024-05-11,Newcastle United,Brighton,away,1,1,D,5,1.57,4.75,4.75,-1.0,1.92,1.94,1.33,3.32,0.058,0.0363,4.75,False,1.33,False,1.94,1.0,-1.0,-1.0,0.94
Brighton,2024-05-11 14:00:00,2023,1.7567866567089867,Strong Long,Normal,0.8739011999999999,0.1682,0.4017,2024-05-15,Brighton,Chelsea,home,1,2,A,3,3.3,4.0,1.95,0.5,1.86,2.01,1.4,2.98,0.0659,0.0351,3.3,False,1.4,True,1.86,-0.5,-1.0,0.3999999999999999,-0.5
Brighton,2024-05-15 18:45:00,2023,1.973259148618372,Strong Long,Normal,0.9608582,0.1682,0.4017,2024-05-19,Brighton,Manchester United,home,0,2,A,3,2.15,4.0,2.9,-0.25,1.91,1.94,1.32,3.38,0.0599,0.039,2.15,False,1.32,False,1.91,-1.0,-1.0,-1.0,-1.0
Burnley,2017-08-12 15:00:00,2017,-2.549451974646514,Strong Short,Break,-0.6208926,-0.098,0.2051,2017-08-19,Burnley,West Bromwich Albion,home,0,1,A,6,2.63,3.2,3.0,-0.25,2.19,1.74,2.46,1.54,0.0261,0.0313,3.0,True,1.54,True,1.74,1.0,2.0,0.54,0.74
Burnley,2017-09-16 15:00:00,2017,-2.0854890297415896,Strong Short,Break,-0.5257338,-0.098,0.2051,2017-09-23,Burnley,Huddersfield,home,0,0,D,6,2.15,3.25,3.9,-0.25,1.85,2.03,2.4,1.57,0.0292,0.0332,3.9,False,1.57,True,2.03,1.0,-1.0,0.5700000000000001,1.0299999999999998
Burnley,2017-12-23 17:30:00,2017,1.5701569965870306,Strong Long,Break,0.2240392,-0.098,0.2051,2017-12-26,Manchester United,Burnley,away,2,2,D,2,1.25,6.5,15.0,-1.75,1.98,1.89,1.75,2.09,0.0205,0.0342,15.0,False,1.75,True,1.89,1.0,-1.0,0.75,0.8899999999999999
Burnley,2018-01-01 15:00:00,2017,1.8244807411019013,Strong Long,Normal,0.276201,-0.098,0.2051,2018-01-13,Crystal Palace,Burnley,away,1,0,H,11,2.0,3.29,4.5,-0.25,1.71,2.21,2.38,1.59,0.0262,0.0373,4.5,False,2.38,False,2.21,-1.0,-1.0,-1.0,-1.0
Burnley,2018-01-20 15:00:00,2017,1.8156743052169677,Strong Long,Normal,0.2743948,-0.098,0.2051,2018-01-31,Newcastle United,Burnley,away,1,1,D,10,2.2,3.2,3.89,-0.25,1.82,2.05,2.58,1.5,0.0241,0.0373,3.89,False,2.58,False,2.05,1.0,-1.0,-1.0,1.0499999999999998
Burnley,2018-01-31 19:45:00,2017,3.221882008776207,Strong Long,Normal,0.5628080000000001,-0.098,0.2051,2018-02-03,Burnley,Manchester City,home,1,1,D,2,13.0,6.0,1.28,1.75,1.81,2.05,1.68,2.2,0.0248,0.0403,13.0,False,1.68,False,1.81,1.0,-1.0,-1.0,0.81
Burnley,2018-02-03 12:30:00,2017,1.8437649926864943,Strong Long,Normal,0.2801562,-0.098,0.2051,2018-02-10,Swansea,Burnley,away,1,0,H,6,2.37,3.0,3.25,-0.25,2.05,1.82,2.76,1.44,0.063,0.0373,3.25,False,2.76,False,1.82,-1.0,-1.0,-1.0,-1.0
Burnley,2018-02-10 15:00:00,2017,2.3608425158459285,Strong Long,Normal,0.3862088,-0.098,0.2051,2018-02-24,Burnley,Southampton,home,1,1,D,13,2.89,3.1,2.79,0.25,1.66,2.29,2.55,1.51,0.027,0.0391,2.89,False,2.55,False,1.66,1.0,-1.0,-1.0,0.6599999999999999
Burnley,2018-02-24 15:00:00,2017,1.7503412969283274,Strong Long,Normal,0.260995,-0.098,0.2051,2018-03-03,Burnley,Everton,home,2,1,H,6,2.5,3.1,3.29,-0.25,2.06,1.82,2.6,1.5,0.0265,0.0349,2.5,True,2.6,True,2.06,1.0,1.5,1.6,1.06
Burnley,2018-03-03 12:30:00,2017,1.523159434422233,Strong Long,Normal,0.2144,-0.098,0.2051,2018-03-10,West Ham,Burnley,away,0,3,A,6,2.29,3.2,3.6,-0.25,1.92,1.94,2.46,1.55,0.027,0.0363,3.6,True,2.46,True,1.94,1.0,2.6,1.46,0.94
Burnley,2018-04-07 14:00:00,2017,-1.6335056070209653,Strong Short,Break,-0.433032,-0.098,0.2051,2018-04-14,Burnley,Leicester,home,2,1,H,6,2.62,3.2,3.0,-0.25,2.2,1.71,2.35,1.59,0.0275,0.0393,3.0,False,1.59,False,1.71,-1.0,-1.0,-1.0,-1.0
Burnley,2018-04-14 14:00:00,2017,-2.825382740126768,Strong Short,Break,-0.677486,-0.098,0.2051,2018-04-19,Burnley,Chelsea,home,1,2,A,4,4.0,3.39,1.9,0.75,1.72,2.17,2.15,1.7,0.0713,0.0422,1.9,True,1.7,False,2.17,1.0,0.8999999999999999,-1.0,1.17
Burnley,2018-04-19 18:45:00,2017,-3.9112901023890783,Strong Short,Break,-0.9002055999999999,-0.098,0.2051,2018-04-22,Stoke,Burnley,away,1,1,D,2,2.29,3.29,3.5,-0.25,1.92,1.94,2.41,1.56,0.0263,0.0363,2.29,False,1.56,True,1.92,-1.0,-1.0,0.56,-1.0
Burnley,2018-04-22 12:30:00,2017,-1.7720409556313994,Strong Short,Break,-0.4614456,-0.098,0.2051,2018-04-28,Burnley,Brighton,home,0,0,D,5,2.25,3.2,3.7,-0.25,1.89,1.97,2.45,1.55,0.0272,0.0367,3.7,False,1.55,True,1.97,1.0,-1.0,0.55,0.97
Burnley,2018-08-12 15:30:00,2018,3.4010193050193047,Strong Long,Normal,0.789164,-0.0917,0.259,2018-08-19,Burnley,Watford,home,1,3,A,6,2.45,3.1,3.4,-0.25,2.02,1.86,2.59,1.49,0.0249,0.0327,2.45,False,2.59,True,2.02,-1.0,-1.0,1.5899999999999999,-1.0
Burnley,2018-08-19 15:30:00,2018,2.4585884169884173,Strong Long,Normal,0.5450744000000001,-0.0917,0.259,2018-08-26,Fulham,Burnley,away,4,2,H,6,2.0,3.4,4.33,-0.25,1.69,2.22,2.22,1.65,0.0251,0.0422,4.33,False,2.22,True,2.22,-1.0,-1.0,1.2200000000000002,-1.0
Burnley,2018-09-02 15:00:00,2018,1.6133220077220076,Strong Long,Normal,0.3261504,-0.0917,0.259,2018-09-16,Wolverhampton Wanderers,Burnley,away,1,0,H,13,1.75,3.6,5.75,-1.0,2.4,1.59,2.28,1.63,0.0231,0.0456,5.75,False,2.28,False,1.59,0.0,-1.0,-1.0,0.0
Burnley,2018-09-16 12:30:00,2018,1.6497729729729729,Strong Long,Normal,0.3355912,-0.0917,0.259,2018-09-22,Burnley,Bournemouth,home,4,0,H,5,3.0,3.4,2.5,0.25,1.73,2.17,2.02,1.8,0.0275,0.0389,3.0,True,2.02,True,1.73,1.0,2.0,1.02,0.73
Burnley,2018-09-30 15:00:00,2018,-1.744215444015444,Strong Short,Break,-0.5434518,-0.0917,0.259,2018-10-06,Burnley,Huddersfield,home,1,1,D,5,2.14,3.1,4.2,-0.25,1.78,2.11,2.55,1.51,0.028,0.0357,4.2,False,1.51,True,2.11,1.0,-1.0,0.51,1.1099999999999999
Burnley,2018-10-06 14:00:00,2018,-1.9107729729729728,Strong Short,Break,-0.5865902000000001,-0.0917,0.259,2018-10-20,Manchester City,Burnley,away,5,0,H,13,1.08,13.0,34.0,-3.0,2.03,1.84,1.28,3.66,0.0323,0.0361,1.08,True,3.66,False,2.03,1.0,0.08000000000000007,-1.0,1.0299999999999998
Burnley,2018-10-20 14:00:00,2018,-2.4737027027027025,Strong Short,Break,-0.732389,-0.0917,0.259,2018-10-28,Burnley,Chelsea,home,0,4,A,7,11.0,5.0,1.36,1.5,1.8,2.07,1.79,2.02,0.0262,0.0386,1.36,True,2.02,False,2.07,1.0,0.3600000000000001,-1.0,1.0699999999999998
Burnley,2018-10-28 12:30:00,2018,-2.426726640926641,Strong Short,Break,-0.7202222,-0.0917,0.259,2018-11-03,West Ham,Burnley,away,4,2,H,5,1.75,3.75,5.25,-1.0,2.35,1.63,2.01,1.81,0.0286,0.039,1.75,True,1.81,False,2.35,1.0,0.75,-1.0,1.35
Burnley,2018-11-03 15:00:00,2018,-1.9724069498069496,Strong Short,Break,-0.6025534,-0.0917,0.259,2018-11-10,Leicester,Burnley,away,0,0,D,6,1.5,4.33,8.0,-1.0,1.82,2.06,1.86,1.95,0.0226,0.0349,1.5,False,1.95,True,1.82,-1.0,-1.0,0.95,-1.0
Burnley,2018-12-08 15:00:00,2018,1.9265173745173745,Strong Long,Normal,0.407268,-0.0917,0.259,2018-12-15,Tottenham,Burnley,away,1,0,H,6,1.18,8.0,19.0,-2.0,1.85,2.0,1.43,2.77,0.0251,0.0405,19.0,False,1.43,False,2.0,1.0,-1.0,-1.0,1.0
Burnley,2018-12-15 15:00:00,2018,1.990457915057915,Strong Long,Normal,0.4238286,-0.0917,0.259,2018-12-22,Arsenal,Burnley,away,3,1,H,6,1.25,6.5,15.0,-1.5,1.68,2.24,1.46,2.67,0.0205,0.0417,15.0,False,1.46,True,2.24,-0.5,-1.0,0.45999999999999996,-0.5
Burnley,2018-12-22 12:30:00,2018,1.6333150579150577,Strong Long,Normal,0.3313286,-0.0917,0.259,2018-12-26,Burnley,Everton,home,1,5,A,3,4.33,3.5,1.95,0.75,1.72,2.2,2.03,1.8,0.0295,0.0359,4.33,False,2.03,True,1.72,-1.0,-1.0,1.0299999999999998,-1.0
Burnley,2018-12-26 15:00:00,2018,2.084267181467181,Strong Long,Normal,0.4481251999999999,-0.0917,0.259,2018-12-30,Burnley,West Ham,home,2,0,H,3,3.3,3.2,2.25,0.25,1.92,1.95,1.91,1.9,0.06,0.0337,3.3,True,1.91,False,1.92,1.0,2.3,-1.0,0.9199999999999999
Burnley,2018-12-30 14:15:00,2018,2.73349498069498,Strong Long,Normal,0.6162751999999999,-0.0917,0.259,2019-01-02,Huddersfield,Burnley,away,1,2,A,2,2.14,3.1,4.2,-0.25,1.82,2.07,2.45,1.55,0.028,0.0325,4.2,True,2.45,True,2.07,1.0,3.2,1.4500000000000002,1.0699999999999998
Burnley,2019-01-02 19:45:00,2018,2.618112741312741,Strong Long,Normal,0.5863911999999999,-0.0917,0.259,2019-01-12,Burnley,Fulham,home,2,1,H,9,2.4,3.3,3.25,-0.25,2.02,1.87,2.08,1.76,0.0274,0.0298,2.4,True,2.08,True,2.02,1.0,1.4,1.08,1.02
Burnley,2019-01-19 15:00:00,2018,2.8488424710424707,Strong Long,Normal,0.6461501999999999,-0.0917,0.259,2019-01-29,Manchester United,Burnley,away,2,2,D,9,1.28,6.0,12.0,-1.5,1.82,2.06,1.55,2.45,0.0312,0.0349,12.0,False,1.55,True,2.06,1.0,-1.0,0.55,1.06
Burnley,2019-03-02 15:00:00,2018,1.5648880308880309,Strong Long,Break,0.313606,-0.0917,0.259,2019-03-10,Liverpool,Burnley,away,4,2,H,7,1.16,8.5,21.0,-2.25,2.08,1.8,1.44,2.75,0.0273,0.0363,21.0,False,1.44,True,1.8,1.0,-1.0,0.43999999999999995,0.8
Burnley,2019-04-06 15:00:00,2018,-2.339184555984556,Strong Short,Break,-0.6975488000000001,-0.0917,0.259,2019-04-13,Burnley,Cardiff,home,2,0,H,6,1.9,3.6,4.5,-1.0,2.74,1.48,2.06,1.77,0.0263,0.0406,4.5,False,1.77,True,1.48,-1.0,-1.0,0.77,-1.0
Burnley,2019-04-13 15:00:00,2018,-2.3894857142857138,Strong Short,Break,-0.7105767999999999,-0.0917,0.259,2019-04-22,Chelsea,Burnley,away,2,2,D,8,1.25,6.25,15.0,-1.5,1.77,2.1,1.62,2.29,0.0267,0.0412,1.25,False,2.29,False,1.77,-1.0,-1.0,-1.0,-1.0
Burnley,2019-04-22 20:00:00,2018,-2.144530501930501,Strong Short,Break,-0.6471333999999999,-0.0917,0.259,2019-04-28,Burnley,Manchester City,home,0,1,A,5,23.0,9.0,1.14,2.0,2.2,1.71,1.41,2.88,0.0318,0.0393,1.14,True,2.88,True,1.71,-1.0,0.1399999999999999,1.88,-1.0
Burnley,2019-04-28 14:05:00,2018,-2.206383088803089,Strong Short,Break,-0.6631532200000001,-0.0917,0.259,2019-05-03,Everton,Burnley,away,2,0,H,4,1.66,4.0,5.75,-1.0,2.16,1.75,1.84,1.99,0.0263,0.0344,1.66,True,1.99,True,2.16,1.0,0.6599999999999999,0.99,1.1600000000000001
Burnley,2019-12-14 15:00:00,2019,1.7327768899815608,Strong Long,Normal,0.5045455999999999,-0.0593,0.3254,2019-12-21,Bournemouth,Burnley,away,0,1,A,6,2.4,3.4,2.9,-0.25,2.09,1.8,1.92,1.9,0.0556,0.034,2.9,True,1.92,False,1.8,1.0,1.9,-1.0,0.8
Burnley,2020-01-11 15:00:00,2019,1.5084935464044251,Strong Long,Normal,0.4315638,-0.0593,0.3254,2020-01-19,Burnley,Leicester,home,2,1,H,7,4.33,3.75,1.83,0.5,2.0,1.87,1.85,1.96,0.0441,0.0348,4.33,True,1.85,True,2.0,1.0,3.33,0.8500000000000001,1.0
Burnley,2020-01-19 14:00:00,2019,1.7325513214505228,Strong Long,Normal,0.5044722000000001,-0.0593,0.3254,2020-01-22,Manchester United,Burnley,away,0,2,A,2,1.36,4.75,9.0,-1.25,1.95,1.92,1.81,2.02,0.0569,0.0337,9.0,True,1.81,False,1.92,1.0,8.0,-1.0,0.9199999999999999
Burnley,2020-02-02 14:00:00,2019,1.7393060848186848,Strong Long,Normal,0.5066702000000001,-0.0593,0.3254,2020-02-15,Southampton,Burnley,away,1,2,A,12,1.75,3.8,4.75,-0.75,2.03,1.85,1.96,1.86,0.0451,0.0332,4.75,True,1.96,True,1.85,1.0,3.75,0.96,0.8500000000000001
Burnley,2020-06-25 17:00:00,2019,2.0538394591272278,Strong Long,Normal,0.6090193599999998,-0.0593,0.3254,2020-06-29,Crystal Palace,Burnley,away,0,1,A,3,2.25,3.2,3.4,-0.25,1.95,1.92,2.42,1.57,0.0511,0.0337,3.4,True,2.42,False,1.92,1.0,2.4,-1.0,0.9199999999999999
Burnley,2020-06-29 19:00:00,2019,1.5993563614013515,Strong Long,Normal,0.4611305599999999,-0.0593,0.3254,2020-07-05,Burnley,Sheffield United,home,1,1,D,5,2.9,3.0,2.7,0.0,1.99,1.89,2.65,1.49,0.0485,0.0316,2.9,False,2.65,False,1.99,0.0,-1.0,-1.0,0.0
Burnley,2020-11-23 17:30:00,2020,2.20741893158388,Strong Long,Normal,0.7046948,-0.0019,0.3201,2020-11-28,Manchester City,Burnley,away,5,0,H,4,1.16,7.5,16.0,-2.25,2.04,1.82,1.45,2.74,0.0579,0.0396,16.0,False,1.45,True,1.82,-1.0,-1.0,0.44999999999999996,-1.0
Burnley,2020-11-28 15:00:00,2020,1.7916469853170884,Strong Long,Normal,0.5716062,-0.0019,0.3201,2020-12-05,Burnley,Everton,home,1,1,D,6,4.0,3.5,1.9,0.5,1.91,1.95,2.01,1.81,0.062,0.0364,4.0,False,2.01,False,1.91,0.5,-1.0,-1.0,0.45499999999999996
Burnley,2021-01-21 20:00:00,2020,1.658282411746329,Strong Long,Normal,0.5289162,-0.0019,0.3201,2021-01-27,Burnley,Aston Villa,home,3,2,H,5,3.8,3.5,1.95,0.5,1.87,2.0,1.9,1.92,0.0617,0.0348,3.8,True,1.9,True,1.87,1.0,2.8,0.8999999999999999,0.8700000000000001
Burnley,2021-04-25 11:00:00,2020,-1.6846085598250549,Strong Short,Break,-0.5411432,-0.0019,0.3201,2021-05-03,Burnley,West Ham,home,1,2,A,7,3.1,3.6,2.2,0.25,1.91,1.96,1.9,1.92,0.0549,0.0338,2.2,True,1.92,False,1.96,1.0,1.2000000000000002,-1.0,0.96
Burnley,2021-08-14 14:00:00,2021,1.9861620591039084,Strong Long,Normal,0.6525451999999999,0.0275,0.3147,2021-08-21,Liverpool,Burnley,away,2,0,H,6,1.18,7.5,13.0,-2.0,2.07,1.81,1.54,2.5,0.0577,0.0356,13.0,False,1.54,False,1.81,0.0,-1.0,-1.0,0.0
Burnley,2021-08-21 11:30:00,2021,2.6421226564982523,Strong Long,Normal,0.858976,0.0275,0.3147,2021-08-29,Burnley,Leeds,home,1,1,D,7,3.1,3.5,2.25,0.25,1.87,2.01,1.77,2.09,0.0527,0.0323,3.1,False,1.77,False,1.87,1.0,-1.0,-1.0,0.8700000000000001
Burnley,2021-08-29 13:00:00,2021,2.1957546870034954,Strong Long,Normal,0.7185039999999999,0.0275,0.3147,2021-09-13,Everton,Burnley,away,3,1,H,14,1.7,3.75,5.0,-0.75,1.97,1.91,1.99,1.85,0.0549,0.0312,5.0,False,1.99,True,1.91,-1.0,-1.0,0.99,-1.0
Burnley,2021-09-13 19:00:00,2021,2.185307912297426,Strong Long,Normal,0.7152163999999999,0.0275,0.3147,2021-09-18,Burnley,Arsenal,home,0,1,A,4,3.8,3.6,1.95,0.5,1.86,2.03,2.03,1.82,0.0538,0.0302,3.8,False,2.03,False,1.86,-0.5,-1.0,-1.0,-0.5
Burnley,2021-09-18 14:00:00,2021,2.3232589768033045,Strong Long,Normal,0.7586295999999999,0.0275,0.3147,2021-09-25,Leicester,Burnley,away,2,2,D,6,1.57,4.0,6.0,-1.0,2.04,1.85,1.86,1.98,0.0536,0.0307,6.0,False,1.86,True,1.85,1.0,-1.0,0.8600000000000001,0.8500000000000001
Burnley,2021-11-20 15:00:00,2021,-1.8695856371147124,Strong Short,Break,-0.5608586,0.0275,0.3147,2021-12-01,Wolverhampton Wanderers,Burnley,away,0,0,D,10,1.85,3.5,4.33,-0.5,1.96,1.92,2.22,1.67,0.0572,0.031,1.85,False,1.67,True,1.96,-0.5,-1.0,0.6699999999999999,-0.5
Burnley,2021-12-01 19:30:00,2021,-2.429898951382269,Strong Short,Break,-0.7371892000000001,0.0275,0.3147,2021-12-04,Newcastle United,Burnley,away,1,0,H,2,2.3,3.3,3.2,-0.25,2.0,1.89,1.94,1.9,0.0503,0.0291,2.3,True,1.9,True,2.0,1.0,1.2999999999999998,0.8999999999999999,1.0
Burnley,2023-12-23 15:00:00,2023,-1.6037487654320983,Strong Short,Break,-0.4667146,0.0529,0.324,2023-12-26,Burnley,Liverpool,home,0,2,A,2,6.5,5.25,1.4,1.5,1.83,2.04,1.45,2.73,0.0586,0.0366,1.4,True,2.73,True,2.04,0.5,0.3999999999999999,1.73,0.52
Chelsea,2017-08-27 13:30:00,2017,-1.7564020598138237,Strong Short,Break,-1.2493073999999995,-0.3625,0.5049,2017-09-09,Leicester,Chelsea,away,1,2,A,12,4.75,3.9,1.8,0.75,1.83,2.06,1.86,1.96,0.0225,0.0319,4.75,False,1.96,False,1.83,-1.0,-1.0,-1.0,-1.0
Chelsea,2017-09-09 15:00:00,2017,-1.603389582095465,Strong Short,Break,-1.1720514000000002,-0.3625,0.5049,2017-09-17,Chelsea,Arsenal,home,0,0,D,7,1.8,4.0,4.5,-0.75,2.02,1.85,1.62,2.3,0.0278,0.0356,4.5,False,2.3,True,1.85,1.0,-1.0,1.2999999999999998,0.8500000000000001
Chelsea,2017-12-23 12:30:00,2017,1.620099029510794,Strong Long,Normal,0.455488,-0.3625,0.5049,2017-12-26,Chelsea,Brighton,home,2,0,H,2,1.19,7.5,17.0,-2.0,2.08,1.81,1.66,2.22,0.0325,0.0333,1.19,True,1.66,False,2.08,0.0,0.18999999999999995,-1.0,0.0
Chelsea,2017-12-26 15:00:00,2017,1.6563042186571597,Strong Long,Normal,0.4737680000000001,-0.3625,0.5049,2017-12-30,Chelsea,Stoke,home,5,0,H,3,1.16,8.5,19.0,-2.0,1.84,2.02,1.46,2.79,0.0323,0.0385,1.16,True,1.46,True,1.84,1.0,0.15999999999999992,0.45999999999999996,0.8400000000000001
Chelsea,2018-04-01 16:00:00,2017,1.619180431768667,Strong Long,Normal,0.4550242,-0.3625,0.5049,2018-04-08,Chelsea,West Ham,home,1,1,D,6,1.28,6.0,12.0,-1.75,1.99,1.86,1.58,2.39,0.0312,0.0401,1.28,False,1.58,False,1.99,-1.0,-1.0,-1.0,-1.0
Chelsea,2018-04-08 15:30:00,2017,2.308734798970093,Strong Long,Normal,0.8031801999999999,-0.3625,0.5049,2018-04-14,Southampton,Chelsea,away,2,3,A,5,4.5,3.75,1.85,0.5,2.03,1.84,2.0,1.82,0.0294,0.0361,1.85,True,2.0,True,1.84,0.5,0.8500000000000001,1.0,0.42000000000000004
Chelsea,2019-01-02 19:45:00,2018,1.6143314516129033,Strong Long,Normal,0.5607084,-0.24,0.496,2019-01-12,Chelsea,Newcastle United,home,2,1,H,9,1.22,7.0,15.0,-2.0,2.25,1.68,1.68,2.21,0.0292,0.0397,1.22,True,1.68,True,2.25,-1.0,0.21999999999999997,0.6799999999999999,-1.0
Chelsea,2019-04-14 16:30:00,2018,1.5130995967741936,Strong Long,Normal,0.5104974,-0.24,0.496,2019-04-22,Chelsea,Burnley,home,2,2,D,7,1.25,6.25,15.0,-1.5,1.77,2.1,1.62,2.29,0.0267,0.0412,1.25,False,1.62,True,1.77,-1.0,-1.0,0.6200000000000001,-1.0
Chelsea,2019-08-18 16:30:00,2019,1.7212672762066763,Strong Long,Normal,0.636712,-0.1728,0.4703,2019-08-24,Norwich,Chelsea,away,2,3,A,5,4.33,3.75,1.8,0.75,1.84,2.05,1.56,2.44,0.0532,0.0313,1.8,True,1.56,True,2.05,1.0,0.8,0.56,1.0499999999999998
